date,sku,category,region,channel,quantity,price_per_unit,discount,revenue
2024-04-22,Лидское Вайс 0.5л,Специальное,Минск,Сетевой ритейл,17,2.8,0.0,47.6
2024-04-22,Лидское Светлое 1.0л,Светлое,Гродненская область,HoReCa,43,3.9,0.0,167.7
2024-04-22,Лидское Юбилейное 0.5л,Светлое,Минск,Онлайн,91,2.45,0.0,222.95
2024-04-22,Лидское Классическое 0.5л,Светлое,Могилёвская область,Сетевой ритейл,120,2.05,0.0,246.0
2024-04-22,Лидское Светлое 0.5л,Светлое,Минск,HoReCa,72,2.15,0.0,154.8
2024-04-22,Лидское Тёмное 0.5л,Тёмное,Минск,Сетевой ритейл,33,2.55,0.15,71.53
2024-04-22,Лидское Тёмное 1.0л,Тёмное,Брестская область,Специализированные магазины,39,4.6,0.05,170.43
2024-04-22,Лидское Лёгкое 0.5л,Светлое,Могилёвская область,Специализированные магазины,57,1.95,0.05,105.59
2024-04-23,Лидское Светлое 1.5л,Светлое,Могилёвская область,HoReCa,9,5.2,0.0,46.8
2024-04-23,Лидское Классическое 0.5л,Светлое,Гродненская область,Сетевой ритейл,108,2.05,0.0,221.4
2024-04-23,Лидское Вайс 0.5л,Специальное,Минск,Сетевой ритейл,36,2.8,0.05,95.76
2024-04-23,Лидское Лёгкое 0.5л,Светлое,Минск,Сетевой ритейл,67,1.95,0.05,124.12
2024-04-23,Лидское Ржаное 0.5л,Специальное,Витебская область,Онлайн,18,2.85,0.15,43.61
2024-04-23,Лидское Классическое 1.0л,Светлое,Гродненская область,HoReCa,11,3.7,0.0,40.7
2024-04-23,Лидское Светлое 1.0л,Светлое,Минская область,Сетевой ритейл,55,3.9,0.0,214.5
2024-04-23,Лидское Нефильтрованное 0.5л,Специальное,Минск,Сетевой ритейл,31,2.95,0.1,82.31
2024-04-23,Лидское Светлое 0.5л,Светлое,Минск,Сетевой ритейл,60,2.15,0.0,129.0
2024-04-23,Лидское Нефильтрованное 0.5л,Специальное,Витебская область,Специализированные магазины,21,2.95,0.1,55.76
2024-04-23,Лидское Светлое 0.5л,Светлое,Витебская область,Онлайн,28,2.15,0.05,57.19
2024-04-23,Лидское Светлое 1.0л,Светлое,Минская область,Сетевой ритейл,148,3.9,0.0,577.2
2024-04-23,Лидское Лёгкое 0.5л,Светлое,Минская область,Сетевой ритейл,55,1.95,0.0,107.25
2024-04-23,Лидское Светлое 1.0л,Светлое,Минск,Специализированные магазины,117,3.9,0.0,456.3
2024-04-23,Лидское Нефильтрованное 0.5л,Специальное,Брестская область,HoReCa,51,2.95,0.1,135.41
2024-04-23,Лидское Юбилейное 0.5л,Светлое,Минск,Специализированные магазины,137,2.45,0.1,302.09
2024-04-23,Лидское Светлое 1.0л,Светлое,Витебская область,Специализированные магазины,162,3.9,0.0,631.8
2024-04-23,Лидское Тёмное 0.5л,Тёмное,Минская область,Онлайн,32,2.55,0.05,77.52
2024-04-23,Лидское Юбилейное 1.0л,Светлое,Брестская область,Сетевой ритейл,64,4.3,0.0,275.2
2024-04-23,Лидское Безалкогольное 0.5л,Безалкогольное,Минск,HoReCa,41,1.9,0.05,74.0
2024-04-23,Лидское Пшеничное 0.5л,Специальное,Гродненская область,HoReCa,33,2.75,0.0,90.75
2024-04-23,Лидское Юбилейное 0.5л,Светлое,Минская область,Сетевой ритейл,103,2.45,0.0,252.35
2024-04-23,Лидское Светлое 0.5л,Светлое,Минск,Специализированные магазины,108,2.15,0.0,232.2
2024-04-23,Лидское Вайс 0.5л,Специальное,Минская область,Сетевой ритейл,38,2.8,0.15,90.44
2024-04-23,Лидское Светлое 1.0л,Светлое,Минск,Специализированные магазины,80,3.9,0.0,312.0
2024-04-23,Лидское Классическое 1.0л,Светлое,Минск,Сетевой ритейл,78,3.7,0.0,288.6
2024-04-23,Лидское Тёмное 1.0л,Тёмное,Брестская область,Сетевой ритейл,12,4.6,0.0,55.2
2024-04-23,Лидское Юбилейное 1.0л,Светлое,Минская область,HoReCa,86,4.3,0.0,369.8
2024-04-23,Лидское Лёгкое 0.5л,Светлое,Брестская область,Специализированные магазины,19,1.95,0.0,37.05
2024-04-23,Лидское Янтарное 0.5л,Тёмное,Могилёвская область,Специализированные магазины,14,2.65,0.0,37.1
2024-04-23,Лидское Лёгкое 0.5л,Светлое,Минск,Сетевой ритейл,68,1.95,0.05,125.97
2024-04-23,Лидское Юбилейное 1.0л,Светлое,Витебская область,Сетевой ритейл,120,4.3,0.0,516.0
2024-04-23,Лидское Светлое 1.0л,Светлое,Брестская область,Сетевой ритейл,37,3.9,0.0,144.3
2024-04-23,Лидское Светлое 1.0л,Светлое,Минская область,Сетевой ритейл,46,3.9,0.0,179.4
2024-04-23,Лидское Светлое 0.5л,Светлое,Минская область,Сетевой ритейл,168,2.15,0.05,343.14
2024-04-23,Лидское Тёмное 1.0л,Тёмное,Гродненская область,HoReCa,68,4.6,0.1,281.52
2024-04-23,Лидское Нефильтрованное 0.5л,Специальное,Гродненская область,Сетевой ритейл,41,2.95,0.0,120.95
2024-04-24,Лидское Тёмное 1.0л,Тёмное,Минск,Сетевой ритейл,14,4.6,0.1,57.96
2024-04-24,Лидское Юбилейное 0.5л,Светлое,Могилёвская область,Сетевой ритейл,101,2.45,0.1,222.71
2024-04-24,Лидское Светлое 0.5л,Светлое,Витебская область,Специализированные магазины,121,2.15,0.1,234.13
2024-04-24,Лидское Светлое 0.5л,Светлое,Гомельская область,Специализированные магазины,129,2.15,0.0,277.35
2024-04-24,Лидское Лёгкое 0.5л,Светлое,Витебская область,Специализированные магазины,77,1.95,0.0,150.15
2024-04-24,Лидское Классическое 0.5л,Светлое,Витебская область,Сетевой ритейл,49,2.05,0.05,95.43
2024-04-24,Лидское Светлое 1.0л,Светлое,Брестская область,Сетевой ритейл,103,3.9,0.0,401.7
2024-04-24,Лидское Тёмное 1.0л,Тёмное,Могилёвская область,Сетевой ритейл,12,4.6,0.0,55.2
2024-04-24,Лидское Классическое 1.0л,Светлое,Минская область,Сетевой ритейл,32,3.7,0.0,118.4
2024-04-24,Лидское Лёгкое 0.5л,Светлое,Брестская область,HoReCa,8,1.95,0.05,14.82
2024-04-24,Лидское Безалкогольное 1.0л,Безалкогольное,Могилёвская область,Сетевой ритейл,7,3.4,0.05,22.61
2024-04-24,Лидское Янтарное 0.5л,Тёмное,Витебская область,Сетевой ритейл,6,2.65,0.0,15.9
2024-04-24,Лидское Светлое 0.5л,Светлое,Минск,Сетевой ритейл,132,2.15,0.05,269.61
2024-04-24,Лидское Светлое 0.5л,Светлое,Витебская область,Сетевой ритейл,70,2.15,0.1,135.45
2024-04-24,Лидское Светлое 0.5л,Светлое,Гродненская область,Специализированные магазины,36,2.15,0.0,77.4
2024-04-24,Лидское Нефильтрованное 0.5л,Специальное,Витебская область,Специализированные магазины,23,2.95,0.0,67.85
2024-04-24,Лидское Юбилейное 0.5л,Светлое,Минская область,Сетевой ритейл,126,2.45,0.0,308.7
2024-04-24,Лидское Тёмное 0.5л,Тёмное,Витебская область,HoReCa,81,2.55,0.0,206.55
2024-04-24,Лидское Светлое 1.5л,Светлое,Витебская область,Специализированные магазины,46,5.2,0.1,215.28
2024-04-24,Лидское Классическое 1.0л,Светлое,Минск,HoReCa,38,3.7,0.05,133.57
2024-04-24,Лидское Светлое 1.5л,Светлое,Гродненская область,Сетевой ритейл,19,5.2,0.05,93.86
2024-04-24,Лидское Ржаное 0.5л,Специальное,Минск,Сетевой ритейл,21,2.85,0.0,59.85
2024-04-24,Лидское Нефильтрованное 0.5л,Специальное,Гродненская область,Сетевой ритейл,39,2.95,0.1,103.55
